,CellType,x_global,y_global
embryo1_Pos25_cell264_z2,Spinal cord,1634.29035809289,1501.05467102425
embryo1_Pos25_cell266_z2,Intermediate mesoderm,1634.61687994623,1487.14482883885
embryo1_Pos25_cell267_z2,Spinal cord,1634.61231184472,1499.16992585123
embryo1_Pos25_cell269_z2,Spinal cord,1634.02489644663,1512.1403667063
embryo1_Pos25_cell270_z2,Spinal cord,1634.42073089001,1513.97846934998
embryo1_Pos25_cell271_z2,Spinal cord,1634.78874067827,1502.13688520952
embryo1_Pos25_cell272_z2,Spinal cord,1634.26312799737,1507.70627465579
embryo1_Pos25_cell274_z2,Spinal cord,1634.58961793629,1506.70542306363
embryo1_Pos25_cell275_z2,NMP,1634.70036640317,1511.50490780327
embryo1_Pos25_cell276_z2,Endothelium,1634.71653672515,1484.50435050589
embryo1_Pos25_cell277_z2,Spinal cord,1634.83734688323,1504.96664192861
embryo1_Pos25_cell278_z2,Intermediate mesoderm,1635.1152511782,1489.67102989784
embryo1_Pos25_cell279_z2,Spinal cord,1634.900278839,1496.51559906565
embryo1_Pos25_cell280_z2,Spinal cord,1634.92236449588,1503.66271061684
embryo1_Pos25_cell281_z2,Spinal cord,1634.9891570205,1510.21575535765
embryo1_Pos25_cell282_z2,Spinal cord,1635.24024722451,1512.38539525082
embryo1_Pos25_cell283_z2,Spinal cord,1635.2481758924,1508.06789557398
embryo1_Pos25_cell284_z2,Dermomyotome,1635.00466826468,1488.61692856297
embryo1_Pos25_cell285_z2,Spinal cord,1635.41444094935,1498.33149589794
embryo1_Pos25_cell286_z2,Spinal cord,1635.10296812666,1509.28949571975
embryo1_Pos25_cell287_z2,Intermediate mesoderm,1635.84396019594,1486.14613578919
embryo1_Pos25_cell289_z2,Spinal cord,1635.29877929687,1506.5000201057
embryo1_Pos25_cell29_z2,Haematoendothelial progenitors,1620.35934040517,1496.21282967221
embryo1_Pos25_cell291_z2,Spinal cord,1635.7917946732,1513.90479616524
embryo1_Pos25_cell292_z2,Blood progenitors,1635.26191057478,1484.36328125
embryo1_Pos25_cell293_z2,Intermediate mesoderm,1636.08682570685,1490.72682989211
embryo1_Pos25_cell294_z2,Spinal cord,1635.54836697049,1496.0514630353
embryo1_Pos25_cell295_z2,Spinal cord,1635.85648109859,1501.52326652204
embryo1_Pos25_cell296_z2,Spinal cord,1635.93339503089,1494.46396086937
embryo1_Pos25_cell297_z2,Spinal cord,1635.9345526941,1505.45661092542
embryo1_Pos25_cell298_z2,Dermomyotome,1636.08224514311,1484.82387954577
embryo1_Pos25_cell299_z2,Anterior somitic tissues,1635.99466985553,1488.33924091444
embryo1_Pos25_cell3_z2,Lateral plate mesoderm,1617.3509754443,1493.32185002684
embryo1_Pos25_cell30_z2,Haematoendothelial progenitors,1620.09934292275,1512.3298322681
embryo1_Pos25_cell300_z2,Spinal cord,1635.67342853157,1510.85541194994
embryo1_Pos25_cell301_z2,Dermomyotome,1635.94145540042,1487.37211623994
embryo1_Pos25_cell302_z2,Spinal cord,1636.01131264291,1503.18335437309
embryo1_Pos25_cell303_z2,Spinal cord,1636.26454747709,1500.42897343456
embryo1_Pos25_cell304_z2,Spinal cord,1636.26976777822,1504.37228726597
embryo1_Pos25_cell306_z2,Spinal cord,1636.27469479268,1507.55380998163
embryo1_Pos25_cell307_z2,Spinal cord,1636.22188626803,1506.41474869406
embryo1_Pos25_cell308_z2,Spinal cord,1636.23319448463,1496.99188307774
embryo1_Pos25_cell31_z2,Erythroid,1620.15226419856,1507.62782270453
embryo1_Pos25_cell310_z2,Spinal cord,1636.58795732006,1510.08999366091
embryo1_Pos25_cell311_z2,Spinal cord,1636.68356662326,1495.90036349826
embryo1_Pos25_cell312_z2,Spinal cord,1636.56147264784,1498.55849392205
embryo1_Pos25_cell313_z2,Spinal cord,1636.25652077415,1511.38227834991
embryo1_Pos25_cell314_z2,Spinal cord,1636.44811910834,1512.30172351175
embryo1_Pos25_cell315_z2,Intermediate mesoderm,1636.77551958965,1489.60775199206
embryo1_Pos25_cell316_z2,Spinal cord,1636.86730290139,1492.09719174492
embryo1_Pos25_cell317_z2,Spinal cord,1636.90110909598,1513.27203543527
embryo1_Pos25_cell318_z2,Spinal cord,1637.45133804203,1514.29269281432
embryo1_Pos25_cell32_z2,Intermediate mesoderm,1620.53711940818,1490.71437887949
embryo1_Pos25_cell320_z2,Spinal cord,1636.89109002976,1509.09235491071
embryo1_Pos25_cell321_z2,Spinal cord,1637.03114856622,1502.95691862352
embryo1_Pos25_cell322_z2,Spinal cord,1637.33534887616,1511.77634427463
embryo1_Pos25_cell323_z2,Spinal cord,1637.27887834821,1510.943359375
embryo1_Pos25_cell324_z2,Dermomyotome,1637.39384071653,1488.4785403204
embryo1_Pos25_cell326_z2,Dermomyotome,1637.49321385752,1486.57697391321
embryo1_Pos25_cell328_z2,Spinal cord,1637.29547232871,1504.97051357483
embryo1_Pos25_cell329_z2,Spinal cord,1638.10221104534,1493.56700986148
embryo1_Pos25_cell33_z2,Erythroid,1620.43798364986,1508.77296311293
embryo1_Pos25_cell330_z2,Spinal cord,1637.33461006873,1497.5121683423
embryo1_Pos25_cell331_z2,Spinal cord,1637.46853366187,1500.10215590942
embryo1_Pos25_cell332_z2,Spinal cord,1637.53039854439,1501.88169868431
embryo1_Pos25_cell333_z2,Spinal cord,1637.26982648983,1506.74080782158
embryo1_Pos25_cell334_z2,Spinal cord,1637.57140144469,1505.89886765253
embryo1_Pos25_cell335_z2,Spinal cord,1637.54984087776,1491.31628848805
embryo1_Pos25_cell336_z2,Spinal cord,1637.7209688261,1503.90979796571
embryo1_Pos25_cell337_z2,Spinal cord,1637.84720391913,1512.85935192737
embryo1_Pos25_cell34_z2,Splanchnic mesoderm,1620.74410460425,1489.04417504483
embryo1_Pos25_cell340_z2,Spinal cord,1637.70772593033,1509.86620268154
embryo1_Pos25_cell341_z2,Spinal cord,1638.45289820688,1489.94884909507
embryo1_Pos25_cell342_z2,Spinal cord,1638.17318966261,1498.62199868765
embryo1_Pos25_cell343_z2,Spinal cord,1638.99384443409,1496.41153310398
embryo1_Pos25_cell344_z2,Spinal cord,1638.43446184938,1487.39804663835
embryo1_Pos25_cell346_z2,Spinal cord,1638.2994741842,1510.63583685427
embryo1_Pos25_cell347_z2,Spinal cord,1639.60927150832,1514.46261556156
embryo1_Pos25_cell348_z2,Spinal cord,1638.68079782537,1501.20241689865
embryo1_Pos25_cell349_z2,Spinal cord,1638.72478853523,1502.85364651408
embryo1_Pos25_cell350_z2,Spinal cord,1638.40475734276,1505.25070769877
embryo1_Pos25_cell351_z2,Spinal cord,1638.6908994642,1506.96963762129
embryo1_Pos25_cell352_z2,Spinal cord,1638.70061668113,1491.84988365644
embryo1_Pos25_cell353_z2,Spinal cord,1638.85951218378,1484.59890950521
embryo1_Pos25_cell354_z2,Spinal cord,1638.63370117187,1511.86570452009
embryo1_Pos25_cell355_z2,Spinal cord,1639.10992194526,1495.13708583914
embryo1_Pos25_cell356_z2,NMP,1638.94694062251,1504.12719208217
embryo1_Pos25_cell357_z2,Spinal cord,1638.86699573023,1508.51482326375
embryo1_Pos25_cell358_z2,Spinal cord,1638.55524128239,1509.33019126334
embryo1_Pos25_cell359_z2,Spinal cord,1639.64301757812,1485.39392361111
embryo1_Pos25_cell36_z2,Erythroid,1620.97746761924,1506.72711400082
embryo1_Pos25_cell360_z2,Spinal cord,1639.11919879141,1499.34530862224
embryo1_Pos25_cell361_z2,Spinal cord,1639.0488179138,1510.03501236484
embryo1_Pos25_cell362_z2,Spinal cord,1639.17645733173,1512.86499492939
embryo1_Pos25_cell363_z2,Spinal cord,1639.40461425781,1511.16227416992
embryo1_Pos25_cell364_z2,Spinal cord,1639.63644539597,1500.54268704928
embryo1_Pos25_cell365_z2,Spinal cord,1639.94562802677,1488.62984426398
embryo1_Pos25_cell366_z2,Spinal cord,1639.62851115807,1502.20476929096
embryo1_Pos25_cell367_z2,Spinal cord,1639.79793821624,1491.92980148023
embryo1_Pos25_cell368_z2,Spinal cord,1639.60205263548,1505.71469602947
embryo1_Pos25_cell369_z2,Spinal cord,1640.06369251137,1498.11107496301
embryo1_Pos25_cell370_z2,NMP,1640.30303665923,1487.54808757552
embryo1_Pos25_cell371_z2,Spinal cord,1639.91818719161,1490.57103410124
embryo1_Pos25_cell372_z2,Spinal cord,1639.73297939016,1493.50863820546
embryo1_Pos25_cell373_z2,Spinal cord,1639.86303710938,1509.04370117188
embryo1_Pos25_cell374_z2,Spinal cord,1640.14552943728,1507.38942686186
embryo1_Pos25_cell375_z2,Spinal cord,1640.42253752873,1489.65341398872
embryo1_Pos25_cell376_z2,NMP,1640.18678275323,1504.30078883755
embryo1_Pos25_cell377_z2,Spinal cord,1639.86180191388,1510.09870973352
embryo1_Pos25_cell378_z2,Spinal cord,1640.18633194175,1513.39589541042
embryo1_Pos25_cell379_z2,Spinal cord,1640.09625116095,1512.08882792013
embryo1_Pos25_cell38_z2,Haematoendothelial progenitors,1621.30047804863,1511.10961845387
embryo1_Pos25_cell380_z2,Spinal cord,1640.19688928596,1503.17620663039
embryo1_Pos25_cell381_z2,Spinal cord,1640.57973195546,1496.89501588736
embryo1_Pos25_cell382_z2,Spinal cord,1640.86211774251,1494.6133845199
embryo1_Pos25_cell384_z2,Spinal cord,1641.0057547433,1486.7153874245
embryo1_Pos25_cell385_z2,Spinal cord,1640.61153470553,1501.50348056891
embryo1_Pos25_cell386_z2,Spinal cord,1640.36730957031,1511.018751878
embryo1_Pos25_cell387_z2,Spinal cord,1640.86786725334,1485.53450612272
embryo1_Pos25_cell388_z2,Spinal cord,1641.06074119101,1499.95153758769
embryo1_Pos25_cell389_z2,Spinal cord,1641.03471554887,1491.37600698258
embryo1_Pos25_cell39_z2,Intermediate mesoderm,1621.18046522632,1488.21713665834
embryo1_Pos25_cell390_z2,Spinal cord,1641.091656806,1492.94433130417
embryo1_Pos25_cell391_z2,Spinal cord,1640.84237753378,1510.03863360431
embryo1_Pos25_cell393_z2,Spinal cord,1641.52338247148,1495.92492327009
embryo1_Pos25_cell394_z2,Spinal cord,1641.13248576454,1509.09490997163
embryo1_Pos25_cell395_z2,Spinal cord,1641.10183491946,1498.86434547689
embryo1_Pos25_cell398_z2,Spinal cord,1641.11589475538,1502.84260934298
embryo1_Pos25_cell399_z2,Spinal cord,1641.45566906609,1504.71727394131
embryo1_Pos25_cell40_z2,Haematoendothelial progenitors,1621.09908356609,1494.19988707969
embryo1_Pos25_cell400_z2,Spinal cord,1641.40408944725,1506.29519171464
embryo1_Pos25_cell401_z2,Spinal cord,1641.17743647864,1513.85078976132
embryo1_Pos25_cell402_z2,Spinal cord,1641.5170263003,1490.48497810538
embryo1_Pos25_cell403_z2,Spinal cord,1641.25723935704,1507.77221679688
embryo1_Pos25_cell404_z2,Spinal cord,1641.15056866642,1510.99362782308
embryo1_Pos25_cell405_z2,Spinal cord,1641.70969752262,1484.36328125
embryo1_Pos25_cell406_z2,Spinal cord,1641.63489057886,1503.40187661479
embryo1_Pos25_cell407_z2,Spinal cord,1641.80468366533,1507.08068272456
embryo1_Pos25_cell408_z2,Spinal cord,1641.68362063773,1508.40062401053
embryo1_Pos25_cell409_z2,Spinal cord,1642.23246003253,1501.09045460808
embryo1_Pos25_cell410_z2,Spinal cord,1641.69767252604,1485.92325846354
embryo1_Pos25_cell411_z2,Spinal cord,1641.84110757104,1489.13490604956
embryo1_Pos25_cell412_z2,Spinal cord,1642.10889633059,1492.21691413939
embryo1_Pos25_cell413_z2,Spinal cord,1641.69505542477,1497.38802676169
embryo1_Pos25_cell415_z2,Spinal cord,1642.29910807292,1502.38980143229
embryo1_Pos25_cell416_z2,Spinal cord,1642.28065511189,1498.8235510927
embryo1_Pos25_cell417_z2,Spinal cord,1642.15679041976,1487.42744057865
embryo1_Pos25_cell419_z2,Spinal cord,1642.28105780419,1485.25119473072
embryo1_Pos25_cell42_z2,Splanchnic mesoderm,1621.11619657629,1492.65445484835
embryo1_Pos25_cell422_z2,Spinal cord,1642.56223081931,1488.47455872578
embryo1_Pos25_cell423_z2,Spinal cord,1642.42207368501,1505.82162558066
embryo1_Pos25_cell424_z2,Spinal cord,1642.77510075004,1499.87927279722
embryo1_Pos25_cell425_z2,Spinal cord,1642.70586989598,1486.71210694708
embryo1_Pos25_cell426_z2,Spinal cord,1642.86082268467,1494.6898363445
embryo1_Pos25_cell427_z2,Spinal cord,1642.84016908025,1490.15350155976
embryo1_Pos25_cell428_z2,Spinal cord,1642.66678724002,1504.76390785039
embryo1_Pos25_cell429_z2,NMP,1642.65981400721,1508.67447582227
embryo1_Pos25_cell43_z2,Haematoendothelial progenitors,1621.1624050071,1513.37621537642
embryo1_Pos25_cell430_z2,Spinal cord,1643.20882132904,1491.65010650813
embryo1_Pos25_cell431_z2,Spinal cord,1642.89527269324,1496.97124158758
embryo1_Pos25_cell432_z2,Spinal cord,1642.63606373857,1503.727021008
embryo1_Pos25_cell433_z2,Spinal cord,1643.03968278073,1493.46273059024
embryo1_Pos25_cell434_z2,Spinal cord,1642.88873255735,1496.00267425714
embryo1_Pos25_cell435_z2,Spinal cord,1643.00478503008,1507.5810326076
embryo1_Pos25_cell436_z2,Spinal cord,1642.92979672081,1498.03034410979
embryo1_Pos25_cell437_z2,Spinal cord,1643.07710291976,1484.49060927569
embryo1_Pos25_cell438_z2,Spinal cord,1643.06898071868,1506.51967125481
embryo1_Pos25_cell439_z2,Spinal cord,1643.26999162946,1485.85554547991
embryo1_Pos25_cell440_z2,Spinal cord,1643.72083529569,1487.91083788139
embryo1_Pos25_cell441_z2,NMP,1643.78419790695,1489.31586250065
embryo1_Pos25_cell442_z2,Spinal cord,1643.8814376971,1502.42109509389
embryo1_Pos25_cell444_z2,Spinal cord,1643.65784813133,1509.50680294552
embryo1_Pos25_cell445_z2,Spinal cord,1643.54967344427,1501.01739043307
embryo1_Pos25_cell446_z2,NMP,1643.53236455503,1504.5457922894
embryo1_Pos25_cell447_z2,Spinal cord,1643.68576160109,1503.65721773814
embryo1_Pos25_cell448_z2,Spinal cord,1643.6947003793,1485.13733794724
embryo1_Pos25_cell449_z2,Spinal cord,1643.93591407838,1486.80806643272
embryo1_Pos25_cell450_z2,Spinal cord,1643.97332515561,1506.92784222032
embryo1_Pos25_cell451_z2,Spinal cord,1643.9955594308,1497.80153041295
embryo1_Pos25_cell452_z2,Spinal cord,1643.73554484049,1508.56153361003
embryo1_Pos25_cell453_z2,Spinal cord,1644.33606455277,1499.22784797513
embryo1_Pos25_cell454_z2,Spinal cord,1644.22315669151,1493.43177064625
embryo1_Pos25_cell457_z2,Spinal cord,1644.7570478696,1496.87042445684
embryo1_Pos25_cell458_z2,Spinal cord,1644.46831496428,1495.44628156868
embryo1_Pos25_cell459_z2,Spinal cord,1644.59316108407,1491.06295804572
embryo1_Pos25_cell46_z2,Splanchnic mesoderm,1621.62637178566,1490.47807442019
embryo1_Pos25_cell460_z2,Spinal cord,1644.53271726098,1500.67924031173
embryo1_Pos25_cell461_z2,Spinal cord,1644.37153528092,1505.27231178168
embryo1_Pos25_cell462_z2,Spinal cord,1644.59377184161,1508.23167489205
embryo1_Pos25_cell463_z2,Spinal cord,1644.3642650642,1484.75840955678
embryo1_Pos25_cell464_z2,Spinal cord,1644.69905626176,1485.60740309495
embryo1_Pos25_cell465_z2,Spinal cord,1644.56270056404,1503.76531605317
embryo1_Pos25_cell467_z2,Spinal cord,1645.17897141467,1489.9792008524
embryo1_Pos25_cell468_z2,Spinal cord,1644.87988601085,1492.56054154442
embryo1_Pos25_cell469_z2,Spinal cord,1645.29580085602,1487.10589010756
embryo1_Pos25_cell470_z2,Spinal cord,1645.24172634549,1501.6565483941
embryo1_Pos25_cell471_z2,Spinal cord,1645.19387734903,1506.46350427576
embryo1_Pos25_cell473_z2,Spinal cord,1645.13677076752,1488.46087105426
embryo1_Pos25_cell475_z2,Spinal cord,1645.48528840643,1494.73492392364
embryo1_Pos25_cell477_z2,Spinal cord,1645.20354605412,1498.2288446841
embryo1_Pos25_cell478_z2,Spinal cord,1645.69950393456,1504.69222359035
embryo1_Pos25_cell479_z2,Spinal cord,1645.28946216725,1484.7836895978
embryo1_Pos25_cell480_z2,Spinal cord,1645.84912436141,1507.65992144554
embryo1_Pos25_cell481_z2,Spinal cord,1645.61768913686,1502.99192840109
embryo1_Pos25_cell482_z2,Spinal cord,1646.05651739211,1486.34573490203
embryo1_Pos25_cell484_z2,Spinal cord,1646.23245818309,1505.82866210938
embryo1_Pos25_cell485_z2,Neural crest,1645.71300218595,1514.70944517022
embryo1_Pos25_cell486_z2,Spinal cord,1645.85216267904,1491.28801472982
embryo1_Pos25_cell487_z2,Neural crest,1645.89473851138,1513.79233221417
embryo1_Pos25_cell488_z2,Spinal cord,1646.43398576319,1492.75187677447
embryo1_Pos25_cell489_z2,Spinal cord,1646.0263897097,1496.44972775167
embryo1_Pos25_cell49_z2,Definitive endoderm,1622.27710535386,1514.37173713235
embryo1_Pos25_cell490_z2,Spinal cord,1646.70311743726,1510.8405823772
embryo1_Pos25_cell491_z2,Spinal cord,1646.35084969196,1500.30651829661
embryo1_Pos25_cell492_z2,Spinal cord,1646.59820103541,1493.97189184464
embryo1_Pos25_cell493_z2,Spinal cord,1646.39702148438,1497.59030831473
embryo1_Pos25_cell494_z2,Spinal cord,1646.21237508815,1484.83832613476
embryo1_Pos25_cell495_z2,Spinal cord,1646.40701108409,1498.73258105264
embryo1_Pos25_cell497_z2,Spinal cord,1646.59737422548,1513.00090921336
embryo1_Pos25_cell498_z2,NMP,1646.60101352585,1488.73729784244
embryo1_Pos25_cell499_z2,Spinal cord,1646.59282458575,1501.85274629202
embryo1_Pos25_cell5_z2,Intermediate mesoderm,1618.09789391475,1495.61104771945
embryo1_Pos25_cell500_z2,Spinal cord,1647.09214209841,1489.73116005345
embryo1_Pos25_cell501_z2,Spinal cord,1646.73308763732,1496.06807190566
embryo1_Pos25_cell503_z2,Surface ectoderm,1646.88838505684,1514.44451355137
embryo1_Pos25_cell504_z2,Forebrain/Midbrain/Hindbrain,1647.11298394408,1490.74466598205
embryo1_Pos25_cell505_z2,Spinal cord,1646.71897291101,1494.96435900702
embryo1_Pos25_cell506_z2,Spinal cord,1646.8221895812,1502.95874023438
embryo1_Pos25_cell507_z2,Spinal cord,1647.11339438834,1491.67427948742
embryo1_Pos25_cell508_z2,Spinal cord,1647.20948224145,1487.35407664099
embryo1_Pos25_cell509_z2,Spinal cord,1647.12363020336,1501.09750156548
embryo1_Pos25_cell51_z2,Splanchnic mesoderm,1622.38660777699,1486.08909653172
embryo1_Pos25_cell510_z2,Spinal cord,1647.25358284294,1485.14105303876
embryo1_Pos25_cell511_z2,Spinal cord,1646.96701800761,1504.79622694085
embryo1_Pos25_cell512_z2,Spinal cord,1647.49786656199,1497.2293437883
embryo1_Pos25_cell513_z2,Spinal cord,1647.44092999281,1512.45844120132
embryo1_Pos25_cell515_z2,Spinal cord,1647.511150887,1503.9985742727
embryo1_Pos25_cell516_z2,Spinal cord,1647.56435652259,1505.39978115164
embryo1_Pos25_cell517_z2,Spinal cord,1647.57171017843,1495.72233108454
embryo1_Pos25_cell519_z2,Spinal cord,1647.55264637851,1498.87838951876
embryo1_Pos25_cell52_z2,Haematoendothelial progenitors,1622.23861653646,1508.92402018229
embryo1_Pos25_cell521_z2,Spinal cord,1647.60008253249,1486.36702113869
embryo1_Pos25_cell522_z2,Spinal cord,1647.64812086347,1488.30599988912
embryo1_Pos25_cell523_z2,Spinal cord,1647.63222695948,1506.46479809769
embryo1_Pos25_cell524_z2,Spinal cord,1647.66714664381,1502.59381145036
embryo1_Pos25_cell526_z2,Spinal cord,1647.69426796109,1494.05205748315
embryo1_Pos25_cell53_z2,Haematoendothelial progenitors,1622.11404854911,1511.85624767485
embryo1_Pos25_cell56_z2,Anterior somitic tissues,1621.80731626999,1509.59953556504
embryo1_Pos25_cell57_z2,Gut tube,1622.01354700918,1487.77926891997
embryo1_Pos25_cell59_z2,Haematoendothelial progenitors,1622.18593768566,1494.33495443946
embryo1_Pos25_cell60_z2,Haematoendothelial progenitors,1622.79814621498,1492.97739321521
embryo1_Pos25_cell62_z2,Blood progenitors,1622.24070585305,1506.80224115163
embryo1_Pos25_cell63_z2,Surface ectoderm,1622.6761844935,1489.96830615783
embryo1_Pos25_cell64_z2,Haematoendothelial progenitors,1622.82760531477,1494.97949117447
embryo1_Pos25_cell65_z2,Intermediate mesoderm,1622.83985336184,1487.08791048946
embryo1_Pos25_cell66_z2,Intermediate mesoderm,1623.02438274515,1491.26872541756
embryo1_Pos25_cell68_z2,Intermediate mesoderm,1623.03958192676,1485.05131675186
embryo1_Pos25_cell69_z2,Splanchnic mesoderm,1622.97446289063,1488.32830868676
embryo1_Pos25_cell7_z2,Haematoendothelial progenitors,1617.54632211011,1497.39360328692
embryo1_Pos25_cell70_z2,Haematoendothelial progenitors,1623.14736163536,1507.66554544856
embryo1_Pos25_cell75_z2,Definitive endoderm,1623.54219182164,1513.19864048826
embryo1_Pos25_cell78_z2,Spinal cord,1624.02681741531,1489.7699660854
embryo1_Pos25_cell80_z2,Erythroid,1623.84138189968,1495.40263251163
embryo1_Pos25_cell81_z2,Gut tube,1623.76996385005,1486.68703313459
embryo1_Pos25_cell83_z2,Definitive endoderm,1623.97403293186,1511.61400010851
embryo1_Pos25_cell84_z2,Splanchnic mesoderm,1624.27793001966,1488.10535614636
embryo1_Pos25_cell85_z2,Intermediate mesoderm,1624.42944543276,1485.06199668674
embryo1_Pos25_cell87_z2,Haematoendothelial progenitors,1624.16781850962,1507.07631585537
embryo1_Pos25_cell90_z2,Spinal cord,1624.46456792151,1514.51721011362
embryo1_Pos25_cell91_z2,Spinal cord,1624.61904444839,1486.39916992188
embryo1_Pos25_cell92_z2,Haematoendothelial progenitors,1624.58010774876,1506.25753158505
